stock_code,description,revenue,sold_units,orders,return_value,return_units,cancelled_orders,return_unit_rate
22144,CHRISTMAS CRAFT LITTLE FRIENDS,9681.18,4082,544,92.4,44.0,3.0,0.010664081434803683
22560,TRADITIONAL MODELLING CLAY,9602.32,8168,389,1.06,1.0,1.0,0.00012241400416207614
23175,REGENCY MILK JUG PINK,9600.15,3164,329,225.5,80.0,11.0,0.02466091245376079
22978,PANTRY ROLLING PIN,9568.73,2465,238,272.61,75.0,12.0,0.02952755905511811
22456,NATURAL SLATE CHALKBOARD LARGE,9554.470000000001,1731,476,326.8,68.0,32.0,0.03779877709838799
35970,ZINC FOLKART SLEIGH BELLS,9546.53,5070,456,121.16999999999999,73.0,6.0,0.014194050165273187
22952,60 CAKE CASES VINTAGE CHRISTMAS,9511.52,16055,618,140.4,312.0,4.0,0.019062748212867357
21174,POTTERING IN THE SHED METAL SIGN,9413.82,4179,538,0.0,0.0,0.0,0.0
84375,SET OF 20 KIDS COOKIE CUTTERS,9404.150000000001,4321,517,27.300000000000004,13.0,2.0,0.0029995385325334565
85150,LADIES & GENTLEMEN METAL SIGN,9388.53,4039,478,12.299999999999999,5.0,4.0,0.0012363996043521265
21155,RED RETROSPOT PEG BAG,9301.4,3157,485,510.59999999999997,238.0,13.0,0.07010309278350516
23319,BOX OF 6 MINI 50'S CRACKERS,9266.84,3739,403,244.97000000000003,116.0,6.0,0.030090791180285344
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9264.91,2375,449,0.0,0.0,0.0,0.0
22966,GINGERBREAD MAN COOKIE CUTTER,9212.15,7448,670,6.25,5.0,2.0,0.000670870790285791
84991,60 TEATIME FAIRY CAKE CASES,9183.720000000001,18214,828,95.7,174.0,8.0,0.009462693060691755
23318,BOX OF 6 MINI VINTAGE CRACKERS,9167.390000000001,3811,376,368.71000000000004,168.0,7.0,0.04222166373460669
20972,PINK CREAM FELT CRAFT TRINKET BOX,9159.31,7362,616,30.0,24.0,2.0,0.003249390739236393
23080,RED METAL BOX TOP SECRET,9158.87,1079,257,90.75,11.0,7.0,0.010091743119266056
48116,DOORMAT MULTICOLOUR STRIPE,9088.63,1492,201,24.15,3.0,2.0,0.002006688963210702
22729,ALARM CLOCK BAKELIKE ORANGE,9080.2,2326,445,115.89,31.0,17.0,0.013152312261349173
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,9050.44,6635,441,37.5,30.0,4.0,0.00450112528132033
22759,SET OF 3 NOTEBOOKS IN PARCEL,9043.939999999999,5445,422,39.599999999999994,24.0,2.0,0.004388370817334065
22989,SET 2 PANTRY DESIGN TEA TOWELS,9012.27,2815,372,78.0,24.0,4.0,0.008453680873547023
23439,HAND WARMER RED LOVE HEART,8941.61,4027,397,0.0,0.0,0.0,0.0
23322,LARGE WHITE HEART OF WICKER,8925.410000000002,3085,562,169.85000000000002,63.0,10.0,0.020012706480304957
82582,AREA PATROLLED METAL SIGN,8862.990000000002,4367,437,39.900000000000006,19.0,4.0,0.004331965344277246
21889,WOODEN BOX OF DOMINOES,8862.29,6402,587,32.5,26.0,2.0,0.004044803982576229
22632,HAND WARMER RED RETROSPOT,8770.43,4354,374,59.150000000000006,29.0,8.0,0.006616472735569244
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,8754.63,10557,347,97.46,103.0,19.0,0.009662288930581613
22947,WOODEN ADVENT CALENDAR RED,8714.24,746,137,72.92,6.0,4.0,0.007978723404255319
22147,FELTCRAFT BUTTERFLY HEARTS,8626.939999999999,6230,481,1103.65,877.0,8.0,0.12339946531588575
22652,TRAVEL SEWING KIT,8620.32,5096,467,24.75,15.0,5.0,0.002934846409704559
22795,SWEETHEART RECIPE BOOK STAND,8578.0,1212,368,78.45,17.0,3.0,0.013832384052074858
23082,SET 6 PAPER TABLE LANTERN HEARTS,8577.51,2333,297,103.16,28.0,6.0,0.011859381617958492
71459,HANGING JAM JAR T-LIGHT HOLDER,8560.84,10792,348,105.88,129.0,11.0,0.011812105118578884
23078,ICE CREAM PEN LIP GLOSS,8553.34,6831,257,60.0,48.0,2.0,0.006977758395115569
21035,SET/2 RED RETROSPOT TEA TOWELS,8549.85,2603,394,550.0,200.0,2.0,0.07135212272565108
84378,SET OF 3 HEART COOKIE CUTTERS,8540.9,6350,685,90.0,72.0,4.0,0.011211460604173155
21484,CHICK GREY HOT WATER BOTTLE,8535.52,1881,402,147.60000000000002,48.0,2.0,0.024883359253499222
23256,CHILDRENS CUTLERY SPACEBOY,8525.970000000001,2079,360,338.0,88.0,8.0,0.04060913705583756
23493,VINTAGE DOILY TRAVEL SEWING KIT,8509.68,3970,415,11.399999999999999,6.0,3.0,0.0015090543259557343
23321,SMALL WHITE HEART OF WICKER,8473.269999999999,4737,629,64.35,39.0,4.0,0.008165829145728644
21213,PACK OF 72 SKULL CAKE CASES,8418.44,15176,663,26.400000000000002,48.0,1.0,0.0031529164477141357
21210,SET OF 72 RETROSPOT PAPER  DOILIES,8374.189999999999,5812,453,173.65,133.0,5.0,0.022371740958788897
22768,FAMILY PHOTO FRAME CORNICE,8268.539999999999,868,260,355.29999999999995,36.0,25.0,0.03982300884955752
72741,GRAND CHOCOLATECANDLE,8225.0,5978,292,36.25,25.0,8.0,0.004164584374479427
22192,BLUE DINER WALL CLOCK,8189.29,954,365,168.3,21.0,7.0,0.021538461538461538
22725,ALARM CLOCK BAKELIKE CHOCOLATE,8168.6,1984,428,187.5,50.0,13.0,0.024582104228121928
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,8161.46,5805,688,98.75,75.0,8.0,0.012755102040816327
22655,VINTAGE RED KITCHEN CABINET,8125.0,60,38,1730.5,10.0,8.0,0.14285714285714285
22667,RECIPE BOX RETROSPOT,8101.150000000001,2901,464,260.75,93.0,21.0,0.031062124248496994
71053,WHITE METAL LANTERN,8056.5199999999995,1880,307,139.77,39.0,9.0,0.020323084940072955
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8050.53,8987,610,195.19,259.0,7.0,0.02801211334631192
21121,SET/10 RED POLKADOT PARTY CANDLES,8033.85,6634,379,120.0,96.0,3.0,0.01426448736998514
22616,PACK OF 12 LONDON TISSUES,7980.92,26135,512,8.16,24.0,2.0,0.0009174662640009175
22940,FELTCRAFT CHRISTMAS FAIRY,7954.0,1930,321,99.5,34.0,5.0,0.017311608961303463
21770,OPEN CLOSED METAL SIGN,7938.780000000001,1641,388,29.700000000000003,6.0,1.0,0.0036429872495446266
22487,WHITE WOOD GARDEN PLANT LADDER,7919.23,785,429,232.79999999999998,25.0,17.0,0.030864197530864196
22352,LUNCH BOX WITH CUTLERY RETROSPOT,7873.719999999999,3093,482,40.8,16.0,9.0,0.005146349308459312
22968,ROSE COTTAGE KEEPSAKE BOX,7861.93,795,189,188.85,20.0,10.0,0.024539877300613498
21136,PAINTED METAL PEARS ASSORTED,7830.32,4709,370,15.209999999999999,9.0,2.0,0.0019075879610004239
23238,SET OF 4 KNICK KNACK TINS LONDON,7825.56,1862,274,65.60000000000001,16.0,8.0,0.008519701810436636
22557,PLASTERS IN TIN VINTAGE PAISLEY,7777.089999999999,4721,566,44.55,27.0,4.0,0.0056866048862679024
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,7773.7,2446,493,279.77,101.0,6.0,0.03965449548488418
23007,SPACEBOY BABY GIFT SET,7758.699999999999,499,184,101.69999999999999,6.0,3.0,0.011881188118811881
21908,CHOCOLATE THIS WAY METAL SIGN,7756.420000000001,3773,468,54.60000000000001,26.0,3.0,0.006843906291129244
23204,CHARLOTTE BAG APPLES DESIGN,7741.94,7976,583,138.34,186.0,8.0,0.02278853222249449
48111,DOORMAT 3 SMILEY CATS,7732.929999999999,1175,233,15.9,2.0,1.0,0.0016992353440951572
21258,VICTORIAN SEWING BOX LARGE,7674.799999999999,532,163,679.75,61.0,18.0,0.10286677908937605
84970S,HANGING HEART ZINC T-LIGHT HOLDER,7672.41,8905,537,20.2,25.0,6.0,0.002799552071668533
84406B,CREAM CUPID HEARTS COAT HANGER,7657.320000000001,2016,284,162.5,42.0,6.0,0.02040816326530612
84949,SILVER HANGING T-LIGHT HOLDER,7642.44,4801,290,412.34999999999997,263.0,35.0,0.05193522906793049
21231,SWEETHEART CERAMIC TRINKET BOX,7628.530000000001,6063,509,188.08,157.0,27.0,0.025241157556270096
22991,GIRAFFE WOODEN RULER,7608.79,3889,274,1185.8999999999999,714.0,6.0,0.15511622854660004
21955,DOORMAT UNION JACK GUNS AND ROSES,7597.02,1230,206,0.0,0.0,0.0,0.0
22750,FELTCRAFT PRINCESS LOLA DOLL,7563.08,2020,413,22.5,6.0,2.0,0.0029615004935834156
22585,PACK OF 6 BIRDY GIFT TAGS,7561.64,6232,395,56.25,45.0,3.0,0.007169029791301578
22627,MINT KITCHEN SCALES,7547.39,855,357,117.21000000000001,15.0,13.0,0.017241379310344827
21668,RED STRIPE CERAMIC DRAWER KNOB,7527.66,5528,437,102.67,84.0,10.0,0.01496792587312901
22367,CHILDRENS APRON SPACEBOY DESIGN,7520.28,3755,550,70.2,36.0,11.0,0.00949617515167502
22381,TOY TIDY PINK POLKADOT,7437.9400000000005,3441,469,56.45,27.0,7.0,0.007785467128027681
84836,ZINC METAL HEART DECORATION,7426.82,5944,535,43.75,35.0,2.0,0.005853821709315939
22741,FUNKY DIVA PEN,7363.86,8547,233,43.349999999999994,51.0,3.0,0.005931612002791347
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,7356.18,1875,220,63.75,17.0,3.0,0.008985200845665961
21169,YOU'RE CONFUSING ME METAL SIGN,7320.36,4424,450,29.220000000000002,18.0,5.0,0.00405222872579919
23083,SET 6 PAPER TABLE LANTERN STARS,7254.650000000001,1933,246,214.17000000000002,63.0,3.0,0.03156312625250501
23240,SET OF 4 KNICK KNACK TINS DOILEY,7252.9400000000005,1820,182,206.70000000000002,50.0,17.0,0.026737967914438502
20969,RED FLORAL FELTCRAFT SHOULDER BAG,7236.93,1962,305,980.07,289.0,2.0,0.12838738338516215
22631,CIRCUS PARADE LUNCH BOX,7207.37,3681,396,64.35,33.0,5.0,0.008885298869143781
22634,CHILDS BREAKFAST SET SPACEBOY,7191.15,766,222,381.84999999999997,41.0,23.0,0.05080545229244114
22485,SET OF 2 WOODEN MARKET CRATES,7190.349999999999,526,208,76.5,6.0,4.0,0.011278195488721804
22553,PLASTERS IN TIN SKULLS,7176.669999999999,4269,560,138.59999999999997,84.0,7.0,0.019297036526533425
22767,TRIPLE PHOTO FRAME CORNICE,7173.549999999999,774,218,348.25,35.0,17.0,0.04326328800988875
21787,RAIN PONCHO RETROSPOT,7163.65,8878,243,420.0,528.0,3.0,0.056134382309164364
22834,HAND WARMER BABUSHKA DESIGN,7136.2300000000005,4970,368,306.05,203.0,7.0,0.03924221921515562
21669,BLUE STRIPE CERAMIC DRAWER KNOB,7136.0,5285,425,115.00999999999999,80.0,10.0,0.014911463187325256
22637,PIGGY BANK RETROSPOT,7121.38,2764,329,136.2,55.0,23.0,0.019510464703795673
21259,VICTORIAN SEWING BOX SMALL,7106.950000000001,1184,285,92.2,16.0,8.0,0.013333333333333334
22505,MEMO BOARD COTTAGE DESIGN,7104.22,1461,311,24.75,5.0,5.0,0.0034106412005457027
23320,GIANT 50'S CHRISTMAS CRACKER,7072.16,2668,333,37.57,13.0,2.0,0.00484893696381947
21912,VINTAGE SNAKES & LADDERS,7062.7,1790,396,0.0,0.0,0.0,0.0
22950,36 DOILIES VINTAGE CHRISTMAS,7061.73,5172,177,413.65,325.0,4.0,0.05912315808622885
22663,JUMBO BAG DOLLY GIRL DESIGN,7053.28,3420,450,21.45,11.0,2.0,0.0032060623724861556
C2,CARRIAGE,7051.0,142,141,65.0,2.0,2.0,0.013888888888888888
22333,RETROSPOT PARTY BAG + STICKER SET,7047.24,4494,317,135.3,82.0,12.0,0.01791958041958042
22946,WOODEN ADVENT CALENDAR CREAM,7047.17,454,137,237.75,17.0,7.0,0.036093418259023353
23215,JINGLE BELL HEART ANTIQUE SILVER,7044.64,3567,210,214.8,120.0,1.0,0.03254678600488202
22839,3 TIER CAKE TIN GREEN AND CREAM,7011.57,447,201,209.29999999999998,14.0,10.0,0.03036876355748373
23293,SET OF 12 FAIRY CAKE BAKING CASES,7001.99,8486,552,26.56,32.0,5.0,0.0037567504108945763
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,6977.6,1068,265,118.65,19.0,5.0,0.017479300827966882
21922,UNION STRIPE WITH FRINGE  HAMMOCK,6952.31,899,208,0.0,0.0,0.0,0.0
21877,HOME SWEET HOME MUG,6942.33,5418,349,1134.32,1052.0,15.0,0.162596599690881
21165,BEWARE OF THE CAT METAL SIGN,6939.08,4156,449,20.28,12.0,1.0,0.0028790786948176585
21094,SET/6 RED SPOTTY PAPER PLATES,6933.259999999999,8758,527,0.0,0.0,0.0,0.0
22109,FULL ENGLISH BREAKFAST PLATE,6928.65,1642,296,114.39,33.0,5.0,0.019701492537313434
22840,ROUND CAKE TIN VINTAGE RED,6927.64,916,271,158.0,20.0,15.0,0.021367521367521368
21257,VICTORIAN SEWING BOX MEDIUM,6909.37,689,261,88.4,12.0,5.0,0.017118402282453638
22294,HEART FILIGREE DOVE  SMALL,6901.33,5534,299,42.5,34.0,3.0,0.00610632183908046
21326,AGED GLASS SILVER T-LIGHT HOLDER,6890.47,10583,340,13.65,21.0,5.0,0.001980384760467748
84997A,CHILDRENS CUTLERY POLKADOT GREEN,6864.42,1728,186,49.95,13.0,3.0,0.007466973004020678
22580,ADVENT CALENDAR GINGHAM SACK,6860.09,1313,246,314.95000000000005,61.0,4.0,0.04439592430858806
75049L,LARGE CIRCULAR MIRROR MOBILE,6827.98,7114,205,204.2,228.0,20.0,0.031054208662489785
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6815.9,5022,409,77.55,59.0,7.0,0.011611887423735485
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6792.23,4303,161,42.9,26.0,4.0,0.006006006006006006
22620,4 TRADITIONAL SPINNING TOPS,6789.46,4894,483,12.9,10.0,2.0,0.0020391517128874386
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6785.17,1361,209,165.5,34.0,11.0,0.024372759856630826
23254,CHILDRENS CUTLERY DOLLY GIRL,6782.76,1674,291,83.0,20.0,8.0,0.011806375442739079
23541,WALL ART CLASSIC PUDDINGS,6762.71,864,150,16.5,2.0,1.0,0.0023094688221709007
23008,DOLLY GIRL BABY GIFT SET,6753.509999999999,435,133,118.65,7.0,4.0,0.01583710407239819
23480,MINI LIGHTS WOODLAND MUSHROOMS,6726.64,1800,215,68.1,20.0,2.0,0.01098901098901099
23247,BISCUIT TIN 50'S CHRISTMAS,6715.93,2206,309,118.54000000000002,46.0,5.0,0.020426287744227355
22668,PINK BABY BUNTING,6710.42,2190,345,157.0,60.0,3.0,0.02666666666666667
21533,RETROSPOT LARGE MILK JUG,6701.22,1361,339,147.9,32.0,11.0,0.02297200287150036
85014A,BLACK/BLUE POLKADOT UMBRELLA,6684.67,1164,278,35.7,6.0,1.0,0.005128205128205128
21871,SAVE THE PLANET MUG,6681.21,5454,357,740.94,685.0,12.0,0.11158169082912527
84988,SET OF 72 PINK HEART PAPER DOILIES,6672.7,4312,510,18.849999999999998,13.0,2.0,0.003005780346820809
21888,BINGO SET,6667.04,1690,378,56.25,15.0,5.0,0.008797653958944282
20718,RED RETROSPOT SHOPPER BAG,6613.04,4776,575,42.99,35.0,5.0,0.00727499480357514
84992,72 SWEETHEART FAIRY CAKE CASES,6555.33,13360,615,62.14,130.0,4.0,0.009636767976278725
23229,VINTAGE DONKEY TAIL GAME,6550.17,1815,252,40.89,11.0,5.0,0.006024096385542169
22508,DOORSTOP RETROSPOT HEART,6544.63,1599,296,82.5,22.0,4.0,0.013571869216533004
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6529.54,742,202,585.9,70.0,21.0,0.08620689655172414
21122,SET/10 PINK POLKADOT PARTY CANDLES,6496.04,5331,344,61.25,49.0,3.0,0.009107806691449814
23311,VINTAGE CHRISTMAS STOCKING,6488.2,2390,344,38.25,15.0,4.0,0.006237006237006237
84946,ANTIQUE SILVER TEA GLASS ETCHED,6478.01,4558,216,372.96000000000004,335.0,27.0,0.06846515430206418
22141,CHRISTMAS CRAFT TREE TOP ANGEL,6474.290000000001,2796,457,33.6,16.0,4.0,0.005689900426742532
23103,JINGLE BELL HEART DECORATION,6472.36,3828,356,46.199999999999996,28.0,3.0,0.007261410788381743
22804,CANDLEHOLDER PINK HANGING HEART,6471.240000000001,2262,398,455.2,176.0,8.0,0.07219031993437244
23553,LANDMARK FRAME CAMDEN TOWN,6457.15,569,68,0.0,0.0,0.0,0.0
84030E,ENGLISH ROSE HOT WATER BOTTLE,6452.94,1506,334,12.75,3.0,2.0,0.0019880715705765406
20676,RED RETROSPOT BOWL,6441.06,5076,448,27.5,22.0,3.0,0.004315417810906237
23571,TRADITIONAL NAUGHTS & CROSSES,6436.61,2859,257,0.0,0.0,0.0,0.0
23134,LARGE ZINC HEART WALL ORGANISER,6431.110000000001,1065,38,0.0,0.0,0.0,0.0
22635,CHILDS BREAKFAST SET DOLLY GIRL,6422.28,682,194,727.05,84.0,7.0,0.10966057441253264
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6412.7699999999995,6065,457,11.399999999999999,12.0,1.0,0.001974658548625967
22784,LANTERN CREAM GAZEBO,6405.54,1281,299,200.85000000000002,41.0,27.0,0.031013615733736764
22979,PANTRY WASHING UP BRUSH,6401.969999999999,4097,381,117.55000000000001,91.0,5.0,0.021728748806112703
23307,SET OF 60 PANTRY DESIGN CAKE CASES,6379.59,12063,629,48.400000000000006,88.0,5.0,0.007242202287877541
23172,REGENCY TEA PLATE PINK,6360.909999999999,3871,305,154.29999999999998,102.0,9.0,0.025673294739491568
22303,COFFEE MUG APPLES DESIGN,6353.55,2822,261,171.15,74.0,10.0,0.025552486187845305
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6349.95,2063,284,17.700000000000003,6.0,1.0,0.0028999516674722086
22151,PLACE SETTING WHITE HEART,6332.29,15150,332,321.96,890.0,5.0,0.05548628428927681
21154,RED RETROSPOT OVEN GLOVE,6321.76,4035,451,227.0,212.0,4.0,0.049917588886272665
21380,WOODEN HAPPY BIRTHDAY GARLAND,6316.360000000001,2168,290,2.95,1.0,1.0,0.0004610419548178884
21935,SUKI  SHOULDER BAG,6298.61,3393,530,1.65,1.0,1.0,0.0002946375957572186
22826,LOVE SEAT ANTIQUE WHITE METAL,6210.0,58,41,517.5,4.0,4.0,0.06451612903225806
23169,CLASSIC GLASS COOKIE JAR,6191.6900000000005,1439,300,379.15000000000003,93.0,34.0,0.060704960835509136
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6142.289999999999,3533,345,4.949999999999999,3.0,2.0,0.0008484162895927602
21670,BLUE SPOT CERAMIC DRAWER KNOB,6141.29,4370,374,96.25,69.0,7.0,0.015544041450777202
21975,PACK OF 60 DINOSAUR CAKE CASES,6117.910000000001,12340,601,36.06,71.0,3.0,0.005720731609056482
23118,PARISIENNE JEWELLERY DRAWER,6102.18,813,258,180.0,24.0,17.0,0.02867383512544803
21156,RETROSPOT CHILDRENS APRON,6093.05,3171,358,76.05,39.0,8.0,0.012149532710280374
21671,RED SPOT CERAMIC DRAWER KNOB,6078.54,4421,369,214.81,152.0,14.0,0.033238574240104964
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6071.75,4395,365,143.95,103.0,8.0,0.02289906625166741
47591D,PINK FAIRY CAKE CHILDRENS APRON,6060.25,3211,439,3.9,2.0,2.0,0.0006224712107065049
47556B,TEA TIME TEA TOWELS,6045.0,2600,2,0.0,0.0,0.0,0.0
23534,WALL ART STOP FOR TEA,6042.150000000001,870,219,41.650000000000006,7.0,1.0,0.00798175598631699
17003,BROCADE RING PURSE,6036.39,23056,239,172.8,3.0,3.0,0.00013010104514506266
22366,DOORMAT AIRMAIL,6034.9,800,220,194.07000000000002,27.0,3.0,0.032648125755743655
22174,PHOTO CUBE,6013.429999999999,3239,321,0.0,0.0,0.0,0.0
21535,RED RETROSPOT SMALL MILK JUG,6011.51,2497,343,80.69999999999999,32.0,16.0,0.01265322261763543
48129,DOORMAT TOPIARY,6009.84,904,205,159.15,23.0,4.0,0.02481121898597627
23296,SET OF 6 TEA TIME BAKING CASES,5988.05,4981,378,33.75,27.0,6.0,0.005391373801916933
23535,WALL ART BICYCLE SAFETY,5983.9,850,173,5.95,1.0,1.0,0.0011750881316098707
23312,VINTAGE CHRISTMAS GIFT SACK,5968.3,1424,214,4.15,1.0,1.0,0.0007017543859649122
22783,SET 3 WICKER OVAL BASKETS W LIDS,5961.25,463,33,0.0,0.0,0.0,0.0
23052,RECYCLED ACAPULCO MAT TURQUOISE,5949.34,654,278,8.25,1.0,1.0,0.0015267175572519084
22150,3 STRIPEY MICE FELTCRAFT,5925.389999999999,3030,468,21.45,11.0,4.0,0.0036172311739559354
23154,SET OF 4 JAM JAR MAGNETS,5907.360000000001,2732,235,126.88,61.0,3.0,0.02184031507339778
23113,PANTRY CHOPPING BOARD,5868.5,1154,57,4803.0599999999995,946.0,6.0,0.4504761904761905
22971,QUEENS GUARD COFFEE MUG,5849.29,2431,272,37.65,16.0,5.0,0.006538618716796077
23485,BOTANICAL GARDENS WALL CLOCK,5843.92,262,83,407.4,18.0,13.0,0.06428571428571428
22207,FRYING PAN UNION FLAG,5837.84,1334,208,282.25,75.0,4.0,0.053229240596167494
22751,FELTCRAFT PRINCESS OLIVIA DOLL,5812.72,1566,290,7.5,2.0,1.0,0.0012755102040816326
22796,PHOTO FRAME 3 CLASSIC HANGING,5807.349999999999,584,232,524.05,55.0,22.0,0.08607198748043818
22779,WOODEN OWLS LIGHT GARLAND,5802.6,1540,149,106.25,25.0,6.0,0.01597444089456869
22740,POLKADOT PEN,5793.62,6842,170,0.0,0.0,0.0,0.0
22365,DOORMAT RESPECTABLE HOUSE,5762.28,790,179,15.9,2.0,1.0,0.0025252525252525255
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,5729.110000000001,1580,108,127.5,34.0,3.0,0.021065675340768277
62018,SOMBRERO,5716.85,4415,61,0.0,0.0,0.0,0.0
21242,RED RETROSPOT PLATE,5704.78,3376,304,59.15,35.0,4.0,0.010260920551158018
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,5695.7699999999995,4168,390,41.9,31.0,9.0,0.007382710169087878
22907,PACK OF 20 NAPKINS PANTRY DESIGN,5681.9,6587,670,44.199999999999996,52.0,6.0,0.00783250489531556
22088,PAPER BUNTING COLOURED LACE,5661.05,1893,238,149.2,56.0,3.0,0.028732683427398667
22837,HOT WATER BOTTLE BABUSHKA,5625.38,1166,177,157.65,37.0,2.0,0.030756442227763924
22418,10 COLOUR SPACEBOY PEN,5585.45,6564,318,146.2,172.0,8.0,0.02553444180522565
22488,NATURAL SLATE RECTANGLE CHALKBOARD,5575.33,3196,415,57.74999999999999,35.0,9.0,0.010832559579077685
21558,SKULL LUNCH BOX WITH CUTLERY,5568.07,2138,412,10.2,4.0,4.0,0.0018674136321195146
22798,ANTIQUE GLASS DRESSING TABLE POT,5564.25,1799,267,132.75000000000003,45.0,17.0,0.02440347071583514
23531,WALL ART BIG LOVE,5559.11,979,112,0.0,0.0,0.0,0.0
22429,ENAMEL MEASURING JUG CREAM,5549.68,1272,376,140.25,33.0,16.0,0.02528735632183908
23177,TREASURE ISLAND BOOK BOX,5528.04,2535,267,45.0,20.0,5.0,0.007827788649706457
23133,LARGE IVORY HEART WALL ORGANISER,5525.4,782,155,8.25,1.0,1.0,0.001277139208173691
22464,HANGING METAL HEART LANTERN,5519.419999999999,3423,351,186.89999999999998,122.0,11.0,0.03441466854724965
23158,SET OF 5 LUCKY CAT MAGNETS,5517.99,2635,255,124.8,60.0,3.0,0.022263450834879406
23583,LUNCH BAG PAISLEY PARK,5513.83,3395,325,16.5,10.0,1.0,0.002936857562408223
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,5481.09,2628,378,29.400000000000002,14.0,7.0,0.005299015897047691
22904,CALENDAR PAPER CUT DESIGN,5479.06,1838,271,5.9,2.0,1.0,0.0010869565217391304
22297,HEART IVORY TRELLIS SMALL,5468.66,4171,378,0.0,0.0,0.0,0.0
23135,SMALL ZINC HEART WALL ORGANISER,5416.18,1541,45,0.0,0.0,0.0,0.0
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,5415.0,35,26,415.0,3.0,3.0,0.07894736842105263
23205,CHARLOTTE BAG VINTAGE ALPHABET,5407.58,5459,445,140.25,191.0,8.0,0.033805309734513275
22584,PACK OF 6 PANNETONE GIFT BOXES,5405.98,2100,178,38.24999999999999,15.0,2.0,0.0070921985815602835
22845,VINTAGE CREAM CAT FOOD CONTAINER,5403.28,803,316,88.1,14.0,9.0,0.017135862913096694
22349,DOG BOWL CHASING BALL DESIGN,5389.0199999999995,1368,131,48.75,13.0,2.0,0.00941346850108617
23494,VINTAGE DOILY DELUXE SEWING KIT,5377.81,813,205,386.75,65.0,11.0,0.07403189066059225
21172,PARTY METAL SIGN,5345.88,3490,467,18.849999999999998,13.0,2.0,0.003711104767342278
22998,TRAVEL CARD WALLET KEEP CALM,5314.9,12490,534,74.34,177.0,11.0,0.013973316491671273
22120,WELCOME  WOODEN BLOCK LETTERS,5276.94,526,188,119.39999999999999,12.0,2.0,0.022304832713754646
22296,HEART IVORY TRELLIS LARGE,5274.119999999999,3156,318,1.65,1.0,1.0,0.0003167564143173899
22623,BOX OF VINTAGE JIGSAW BLOCKS,5248.21,939,235,85.2,16.0,5.0,0.016753926701570682
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,5234.56,1437,115,108.75,29.0,3.0,0.019781718963165076
22848,BREAD BIN DINER STYLE PINK,5225.4,324,128,176.45,11.0,8.0,0.03283582089552239
23132,SMALL IVORY HEART WALL ORGANISER,5219.1,1034,152,23.0,4.0,3.0,0.0038535645472061657
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,5211.7,3869,254,3.75,3.0,2.0,0.0007747933884297521
22781,GUMBALL MAGAZINE RACK,5198.66,622,232,352.35,49.0,13.0,0.07302533532041729
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,5195.030000000001,1517,356,62.10000000000001,22.0,9.0,0.014294996751137101
23263,SET OF 3 WOODEN HEART DECORATIONS,5184.69,3893,445,58.75,47.0,5.0,0.011928934010152284
22689,DOORMAT MERRY CHRISTMAS RED,5176.25,673,146,354.0,52.0,2.0,0.07172413793103448
22898,CHILDRENS APRON APPLES DESIGN,5174.32,2426,365,0.0,0.0,0.0,0.0
21844,RED RETROSPOT MUG,5170.64,1848,156,58.60000000000001,20.0,11.0,0.010706638115631691
