customer_id,last_purchase,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment
14849,2011-11-18 10:58:00,25,7930.54,22,4,5,5,14,Champions
12757,2011-11-24 12:30:00,13,7857.1,16,4,5,5,14,Champions
13629,2011-11-16 13:21:00,11,7792.36,24,4,5,5,14,Champions
15044,2011-11-20 13:20:00,17,7700.2300000000005,20,4,5,5,14,Champions
18172,2011-11-25 11:12:00,20,7561.68,15,4,5,5,14,Champions
12474,2011-11-22 14:39:00,18,7375.79,18,4,5,5,14,Champions
15465,2011-11-20 10:11:00,18,7354.62,20,4,5,5,14,Champions
13018,2011-11-23 13:28:00,28,7277.7,17,4,5,5,14,Champions
16713,2011-11-21 12:36:00,15,6923.13,19,4,5,5,14,Champions
16187,2011-11-08 09:50:00,15,6911.4400000000005,32,4,5,5,14,Champions
17416,2011-11-10 12:47:00,7,6893.42,30,4,5,5,14,Champions
12705,2011-11-24 13:17:00,9,6868.29,16,4,5,5,14,Champions
12476,2011-11-24 12:40:00,11,6816.42,16,4,5,5,14,Champions
15249,2011-11-08 11:45:00,13,6688.46,32,4,5,5,14,Champions
17338,2011-11-22 14:23:00,8,6643.93,18,4,5,5,14,Champions
12626,2011-11-16 16:06:00,9,6620.48,24,4,5,5,14,Champions
12472,2011-11-07 14:01:00,7,6572.11,33,4,5,5,14,Champions
16814,2011-11-25 13:27:00,21,6509.1,15,4,5,5,14,Champions
13871,2011-11-17 10:49:00,13,6403.25,23,4,5,5,14,Champions
15005,2011-11-24 12:25:00,28,6316.57,16,4,5,5,14,Champions
14057,2011-11-16 10:32:00,17,6217.96,24,4,5,5,14,Champions
13097,2011-11-07 10:43:00,10,6010.42,33,4,5,5,14,Champions
15382,2011-11-25 10:58:00,6,5955.71,15,4,5,5,14,Champions
14505,2011-11-22 15:45:00,8,5905.64,18,4,5,5,14,Champions
14944,2011-11-10 09:10:00,12,5900.25,30,4,5,5,14,Champions
13209,2011-11-09 13:54:00,8,5891.61,31,4,5,5,14,Champions
13050,2011-11-25 09:18:00,17,5836.86,15,4,5,5,14,Champions
13178,2011-11-13 16:14:00,11,5725.47,27,4,5,5,14,Champions
17716,2011-11-17 12:00:00,11,5655.99,23,4,5,5,14,Champions
12481,2011-11-17 08:29:00,10,5596.32,23,4,5,5,14,Champions
16767,2011-11-09 09:42:00,11,5580.6,31,4,5,5,14,Champions
15805,2011-11-16 16:32:00,17,5528.4800000000005,24,4,5,5,14,Champions
16609,2011-11-24 13:32:00,7,5493.46,16,4,5,5,14,Champions
16985,2011-11-22 13:33:00,10,5464.12,18,4,5,5,14,Champions
17809,2011-11-23 12:59:00,12,5411.91,17,4,5,5,14,Champions
15150,2011-11-22 12:52:00,10,5314.47,18,4,5,5,14,Champions
15727,2011-11-23 12:36:00,7,5178.96,17,4,5,5,14,Champions
13139,2011-11-23 13:54:00,7,5064.94,17,4,5,5,14,Champions
15719,2011-11-07 12:29:00,13,5045.61,33,4,5,5,14,Champions
14329,2011-11-22 15:50:00,7,5014.84,18,4,5,5,14,Champions
12700,2011-12-02 10:47:00,4,4939.99,8,5,4,5,14,Champions
14709,2011-11-24 15:41:00,13,4921.04,16,4,5,5,14,Champions
17133,2011-11-24 12:27:00,7,4892.240000000001,16,4,5,5,14,Champions
17652,2011-11-14 12:55:00,12,4867.72,26,4,5,5,14,Champions
15738,2011-11-21 08:26:00,16,4812.42,19,4,5,5,14,Champions
17690,2011-11-09 15:17:00,15,4757.95,31,4,5,5,14,Champions
16722,2011-11-22 13:28:00,13,4730.81,18,4,5,5,14,Champions
12714,2011-11-30 15:43:00,5,4708.86,10,5,4,5,14,Champions
14159,2011-11-20 12:36:00,11,4693.01,20,4,5,5,14,Champions
15291,2011-11-14 11:02:00,15,4668.3,26,4,5,5,14,Champions
15093,2011-11-21 13:09:00,6,4597.02,19,4,5,5,14,Champions
17613,2011-11-17 10:51:00,14,4559.150000000001,23,4,5,5,14,Champions
17975,2011-11-24 13:27:00,13,4488.81,16,4,5,5,14,Champions
14426,2011-11-16 12:25:00,10,4481.67,24,4,5,5,14,Champions
15955,2011-11-15 14:15:00,14,4416.26,25,4,5,5,14,Champions
12712,2011-11-11 08:19:00,13,4396.13,29,4,5,5,14,Champions
16945,2011-11-18 11:39:00,19,4345.5,22,4,5,5,14,Champions
14525,2011-11-20 11:37:00,9,4332.2,20,4,5,5,14,Champions
15034,2011-11-24 12:11:00,8,4308.61,16,4,5,5,14,Champions
12500,2011-11-16 16:20:00,11,4257.82,24,4,5,5,14,Champions
15971,2011-11-22 12:50:00,12,4199.85,18,4,5,5,14,Champions
14146,2011-12-01 10:18:00,5,4191.0,9,5,4,5,14,Champions
12949,2011-11-09 11:25:00,8,4167.22,31,4,5,5,14,Champions
13384,2011-11-09 11:04:00,7,4151.93,31,4,5,5,14,Champions
13988,2011-11-20 10:15:00,6,4147.96,20,4,5,5,14,Champions
17377,2011-11-16 11:17:00,20,4100.92,24,4,5,5,14,Champions
16670,2011-11-23 09:34:00,11,4095.9,17,4,5,5,14,Champions
12749,2011-12-06 09:56:00,5,4090.88,4,5,4,5,14,Champions
12867,2011-11-13 15:30:00,7,4036.82,27,4,5,5,14,Champions
16186,2011-11-17 12:43:00,12,4006.94,23,4,5,5,14,Champions
15529,2011-11-17 11:29:00,11,3995.23,23,4,5,5,14,Champions
17593,2011-12-06 10:30:00,5,3927.34,4,5,4,5,14,Champions
16717,2011-11-16 12:16:00,6,3858.38,24,4,5,5,14,Champions
16327,2011-11-25 13:23:00,6,3844.22,15,4,5,5,14,Champions
12668,2011-11-28 10:56:00,4,3807.15,12,5,4,5,14,Champions
16655,2011-11-22 11:25:00,6,3794.52,18,4,5,5,14,Champions
12429,2011-11-30 17:22:00,4,3750.4,10,5,4,5,14,Champions
16570,2011-11-24 17:02:00,10,3738.4,16,4,5,5,14,Champions
12647,2011-11-17 12:56:00,12,3722.82,23,4,5,5,14,Champions
13680,2011-12-08 13:47:00,4,3722.42,2,5,4,5,14,Champions
15845,2011-11-22 09:42:00,8,3711.77,18,4,5,5,14,Champions
13148,2011-11-10 15:23:00,12,3707.12,30,4,5,5,14,Champions
12619,2011-11-23 14:52:00,9,3641.24,17,4,5,5,14,Champions
16440,2011-12-02 12:02:00,5,3640.67,8,5,4,5,14,Champions
13381,2011-11-08 11:58:00,6,3639.31,32,4,5,5,14,Champions
14543,2011-11-11 12:45:00,16,3630.33,29,4,5,5,14,Champions
15484,2011-12-08 15:03:00,4,3594.31,2,5,4,5,14,Champions
13448,2011-11-23 12:33:00,6,3539.37,17,4,5,5,14,Champions
17160,2011-11-08 14:05:00,6,3518.03,32,4,5,5,14,Champions
17758,2011-11-20 14:45:00,8,3456.7000000000003,20,4,5,5,14,Champions
17725,2011-11-23 16:34:00,11,3439.08,17,4,5,5,14,Champions
15981,2011-11-15 08:00:00,8,3408.48,25,4,5,5,14,Champions
13437,2011-11-25 14:00:00,7,3408.06,15,4,5,5,14,Champions
14227,2011-11-13 15:48:00,10,3350.96,27,4,5,5,14,Champions
16607,2011-11-22 10:24:00,14,3347.71,18,4,5,5,14,Champions
15632,2011-11-24 09:51:00,8,3285.31,16,4,5,5,14,Champions
13047,2011-11-08 12:06:00,10,3237.54,32,4,5,5,14,Champions
13880,2011-11-18 13:44:00,13,3219.77,22,4,5,5,14,Champions
13268,2011-11-22 11:51:00,11,3214.69,18,4,5,5,14,Champions
16107,2011-11-22 09:40:00,7,3204.1600000000003,18,4,5,5,14,Champions
17220,2011-11-15 13:47:00,14,3198.25,25,4,5,5,14,Champions
17685,2011-11-23 11:36:00,7,3191.53,17,4,5,5,14,Champions
16837,2011-11-08 14:27:00,11,3170.98,32,4,5,5,14,Champions
13742,2011-11-23 11:07:00,12,3131.02,17,4,5,5,14,Champions
14099,2011-11-23 13:53:00,11,3104.17,17,4,5,5,14,Champions
13362,2011-11-30 14:41:00,4,3090.7400000000002,10,5,4,5,14,Champions
16218,2011-11-10 09:59:00,7,3084.68,30,4,5,5,14,Champions
12910,2011-11-16 14:28:00,8,3075.04,24,4,5,5,14,Champions
17799,2011-11-17 15:16:00,10,3055.93,23,4,5,5,14,Champions
12395,2011-11-20 15:21:00,12,3018.63,20,4,5,5,14,Champions
17659,2011-11-22 13:29:00,12,2999.46,18,4,5,5,14,Champions
12670,2011-11-29 15:23:00,5,2996.05,11,5,4,5,14,Champions
14530,2011-11-14 10:38:00,6,2925.91,26,4,5,5,14,Champions
17512,2011-11-11 12:11:00,10,2924.9900000000002,29,4,5,5,14,Champions
12906,2011-11-28 09:55:00,5,2919.81,12,5,4,5,14,Champions
14112,2011-11-17 12:30:00,7,2915.15,23,4,5,5,14,Champions
16633,2011-11-22 13:41:00,6,2883.1,18,4,5,5,14,Champions
14251,2011-12-08 08:32:00,5,2879.7000000000003,2,5,4,5,14,Champions
17728,2011-12-06 08:52:00,3,2876.01,4,5,4,5,14,Champions
14005,2011-11-30 12:41:00,5,2874.72,10,5,4,5,14,Champions
12685,2011-11-11 13:46:00,6,2863.08,29,4,5,5,14,Champions
18145,2011-11-27 11:22:00,4,2861.55,13,5,4,5,14,Champions
17596,2011-11-16 14:11:00,7,2827.93,24,4,5,5,14,Champions
16871,2011-11-17 19:27:00,6,2812.34,23,4,5,5,14,Champions
14121,2011-12-06 12:19:00,4,2780.15,4,5,4,5,14,Champions
15356,2011-11-08 13:11:00,10,2766.5,32,4,5,5,14,Champions
15114,2011-11-09 15:05:00,10,2760.56,31,4,5,5,14,Champions
13971,2011-11-21 12:06:00,8,2758.26,19,4,5,5,14,Champions
16938,2011-12-01 10:20:00,4,2736.38,9,5,4,5,14,Champions
12708,2011-11-10 09:52:00,10,2712.91,30,4,5,5,14,Champions
17069,2011-11-11 17:13:00,9,2709.7000000000003,29,4,5,5,14,Champions
13883,2011-11-29 10:45:00,5,2674.48,11,5,4,5,14,Champions
15671,2011-11-21 12:43:00,7,2657.13,19,4,5,5,14,Champions
12721,2011-11-08 12:13:00,6,2656.13,32,4,5,5,14,Champions
13658,2011-11-30 10:13:00,5,2639.17,10,5,4,5,14,Champions
13804,2011-11-09 12:32:00,7,2635.79,31,4,5,5,14,Champions
16255,2011-11-23 12:40:00,8,2619.91,17,4,5,5,14,Champions
15782,2011-11-30 10:49:00,3,2614.7400000000002,10,5,4,5,14,Champions
18075,2011-11-16 15:21:00,10,2611.75,24,4,5,5,14,Champions
12726,2011-11-11 13:35:00,7,2609.1,29,4,5,5,14,Champions
13983,2011-11-10 11:06:00,12,2603.43,30,4,5,5,14,Champions
12600,2011-11-11 10:29:00,10,2599.04,29,4,5,5,14,Champions
14546,2011-12-04 13:00:00,5,2578.09,6,5,4,5,14,Champions
16912,2011-11-11 12:18:00,11,2575.38,29,4,5,5,14,Champions
14334,2011-11-23 10:01:00,8,2552.21,17,4,5,5,14,Champions
14676,2011-11-08 13:29:00,6,2548.2400000000002,32,4,5,5,14,Champions
13471,2011-12-08 15:44:00,4,2531.58,2,5,4,5,14,Champions
17314,2011-11-15 09:41:00,8,2527.92,25,4,5,5,14,Champions
13975,2011-11-08 13:19:00,6,2526.28,32,4,5,5,14,Champions
13695,2011-11-08 14:26:00,15,2504.13,32,4,5,5,14,Champions
12483,2011-11-22 17:02:00,8,2484.98,18,4,5,5,14,Champions
12913,2011-12-05 12:11:00,5,2483.63,5,5,4,5,14,Champions
16710,2011-11-20 14:50:00,10,2483.04,20,4,5,5,14,Champions
13507,2011-12-06 13:13:00,4,2479.16,4,5,4,5,14,Champions
13588,2011-11-24 10:42:00,9,2478.95,16,4,5,5,14,Champions
14502,2011-11-20 11:50:00,11,2470.67,20,4,5,5,14,Champions
17131,2011-12-04 12:52:00,5,2463.17,6,5,4,5,14,Champions
15527,2011-11-21 12:17:00,8,2429.78,19,4,5,5,14,Champions
17071,2011-11-11 16:31:00,9,2429.03,29,4,5,5,14,Champions
14493,2011-12-02 16:14:00,5,2383.2400000000002,8,5,4,5,14,Champions
14554,2011-11-29 16:44:00,4,2381.04,11,5,4,5,14,Champions
15270,2011-11-24 09:24:00,7,2379.49,16,4,5,5,14,Champions
14030,2011-11-21 16:48:00,8,2360.09,19,4,5,5,14,Champions
14440,2011-12-01 15:42:00,5,2357.6800000000003,9,5,4,5,14,Champions
12782,2011-12-05 09:16:00,5,2330.92,5,5,4,5,14,Champions
17211,2011-11-13 12:03:00,8,2317.2200000000003,27,4,5,5,14,Champions
14290,2011-11-28 14:02:00,5,2314.65,12,5,4,5,14,Champions
15365,2011-11-14 08:29:00,7,2314.32,26,4,5,5,14,Champions
15105,2011-11-21 16:54:00,7,2298.93,19,4,5,5,14,Champions
13115,2011-11-28 12:38:00,4,2294.78,12,5,4,5,14,Champions
12615,2011-12-07 15:02:00,4,2291.19,3,5,4,5,14,Champions
17768,2011-12-01 13:22:00,3,2273.1800000000003,9,5,4,5,14,Champions
14466,2011-11-10 14:07:00,7,2272.4,30,4,5,5,14,Champions
13700,2011-11-13 13:00:00,10,2265.12,27,4,5,5,14,Champions
16057,2011-11-23 15:23:00,7,2263.12,17,4,5,5,14,Champions
16293,2011-11-18 09:58:00,10,2248.9900000000002,22,4,5,5,14,Champions
16743,2011-11-10 13:13:00,7,2238.09,30,4,5,5,14,Champions
15811,2011-11-17 15:31:00,6,2218.62,23,4,5,5,14,Champions
13862,2011-11-21 16:24:00,8,2209.36,19,4,5,5,14,Champions
13831,2011-11-23 15:41:00,6,2202.99,17,4,5,5,14,Champions
15394,2011-11-30 11:49:00,4,2183.54,10,5,4,5,14,Champions
16379,2011-12-05 15:38:00,4,2157.4,5,5,4,5,14,Champions
14640,2011-11-15 13:07:00,6,2125.08,25,4,5,5,14,Champions
15058,2011-11-14 14:57:00,11,2124.9900000000002,26,4,5,5,14,Champions
18061,2011-11-18 11:20:00,10,2119.41,22,4,5,5,14,Champions
14515,2011-11-22 11:37:00,6,2102.09,18,4,5,5,14,Champions
17191,2011-11-11 16:58:00,7,2095.13,29,4,5,5,14,Champions
13297,2011-12-02 09:32:00,4,2089.85,8,5,4,5,14,Champions
14482,2011-11-21 13:14:00,6,2068.15,19,4,5,5,14,Champions
12948,2011-11-23 17:10:00,7,2064.95,17,4,5,5,14,Champions
17086,2011-12-02 13:54:00,6,2050.08,8,5,5,4,14,Champions
17090,2011-12-05 13:44:00,7,2043.95,5,5,5,4,14,Champions
13630,2011-12-04 15:16:00,7,2031.78,6,5,5,4,14,Champions
14730,2011-12-08 14:39:00,8,2005.06,2,5,5,4,14,Champions
14217,2011-12-08 11:53:00,17,2004.98,2,5,5,4,14,Champions
13305,2011-12-05 15:15:00,10,2000.86,5,5,5,4,14,Champions
13590,2011-11-28 12:54:00,6,1981.92,12,5,5,4,14,Champions
17218,2011-12-05 13:52:00,10,1960.72,5,5,5,4,14,Champions
15351,2011-11-27 12:52:00,7,1960.1100000000001,13,5,5,4,14,Champions
14653,2011-12-08 13:45:00,7,1947.55,2,5,5,4,14,Champions
12528,2011-11-30 14:40:00,6,1933.48,10,5,5,4,14,Champions
16983,2011-11-27 12:10:00,7,1931.25,13,5,5,4,14,Champions
16942,2011-11-27 12:40:00,9,1920.59,13,5,5,4,14,Champions
15021,2011-12-01 11:53:00,9,1914.82,9,5,5,4,14,Champions
16426,2011-12-07 14:01:00,10,1908.25,3,5,5,4,14,Champions
17870,2011-12-07 15:07:00,12,1894.35,3,5,5,4,14,Champions
13890,2011-12-08 15:36:00,10,1883.8100000000002,2,5,5,4,14,Champions
17293,2011-12-01 14:37:00,9,1875.1100000000001,9,5,5,4,14,Champions
16474,2011-12-02 13:02:00,7,1871.5,8,5,5,4,14,Champions
12423,2011-12-09 10:10:00,8,1859.31,1,5,5,4,14,Champions
12963,2011-12-01 12:55:00,8,1856.63,9,5,5,4,14,Champions
16979,2011-12-06 12:21:00,6,1852.0,4,5,5,4,14,Champions
18180,2011-12-05 08:39:00,6,1843.75,5,5,5,4,14,Champions
13924,2011-12-08 09:39:00,6,1838.8500000000001,2,5,5,4,14,Champions
18122,2011-12-01 13:08:00,6,1826.21,9,5,5,4,14,Champions
17705,2011-12-06 13:45:00,9,1823.52,4,5,5,4,14,Champions
17629,2011-12-04 10:56:00,8,1814.12,6,5,5,4,14,Champions
17750,2011-12-04 14:09:00,9,1797.57,6,5,5,4,14,Champions
18179,2011-11-30 16:23:00,6,1793.17,10,5,5,4,14,Champions
14215,2011-11-28 12:19:00,6,1789.72,12,5,5,4,14,Champions
16359,2011-12-02 17:04:00,9,1750.92,8,5,5,4,14,Champions
17451,2011-12-08 15:02:00,7,1721.4,2,5,5,4,14,Champions
16775,2011-11-29 15:22:00,11,1695.66,11,5,5,4,14,Champions
16813,2011-12-01 14:03:00,10,1692.98,9,5,5,4,14,Champions
16115,2011-11-30 11:32:00,8,1667.97,10,5,5,4,14,Champions
13012,2011-11-30 13:05:00,8,1661.8400000000001,10,5,5,4,14,Champions
15214,2011-12-08 12:07:00,8,1661.44,2,5,5,4,14,Champions
15024,2011-11-30 12:06:00,10,1661.33,10,5,5,4,14,Champions
17673,2011-12-08 12:50:00,6,1629.12,2,5,5,4,14,Champions
16987,2011-12-06 17:26:00,7,1625.05,4,5,5,4,14,Champions
14178,2011-12-01 12:01:00,7,1620.93,9,5,5,4,14,Champions
16817,2011-12-07 11:03:00,9,1604.75,3,5,5,4,14,Champions
15611,2011-11-30 12:36:00,13,1591.45,10,5,5,4,14,Champions
14704,2011-11-28 12:51:00,9,1546.91,12,5,5,4,14,Champions
16790,2011-12-06 11:53:00,6,1545.6200000000001,4,5,5,4,14,Champions
12877,2011-12-06 10:30:00,12,1535.77,4,5,5,4,14,Champions
16910,2011-12-05 12:51:00,8,1510.06,5,5,5,4,14,Champions
16016,2011-12-06 14:35:00,8,1508.76,4,5,5,4,14,Champions
14878,2011-11-27 11:15:00,9,1485.54,13,5,5,4,14,Champions
12826,2011-12-07 10:25:00,7,1474.72,3,5,5,4,14,Champions
15987,2011-11-27 15:38:00,7,1451.28,13,5,5,4,14,Champions
14071,2011-12-06 12:27:00,8,1438.82,4,5,5,4,14,Champions
16103,2011-12-02 14:16:00,6,1429.64,8,5,5,4,14,Champions
14901,2011-11-28 17:09:00,9,1421.29,12,5,5,4,14,Champions
17288,2011-11-30 16:09:00,7,1419.73,10,5,5,4,14,Champions
14741,2011-11-28 08:48:00,6,1400.34,12,5,5,4,14,Champions
15453,2011-12-08 10:59:00,7,1388.37,2,5,5,4,14,Champions
17676,2011-12-05 15:16:00,6,1387.68,5,5,5,4,14,Champions
13232,2011-11-27 10:39:00,7,1357.6,13,5,5,4,14,Champions
13743,2011-12-07 10:09:00,7,1341.6,3,5,5,4,14,Champions
12919,2011-12-01 13:47:00,6,1335.19,9,5,5,4,14,Champions
14794,2011-12-07 10:11:00,7,1319.91,3,5,5,4,14,Champions
16744,2011-11-28 13:06:00,7,1304.76,12,5,5,4,14,Champions
15602,2011-12-01 14:14:00,9,1297.8700000000001,9,5,5,4,14,Champions
16929,2011-12-06 08:37:00,7,1295.39,4,5,5,4,14,Champions
16949,2011-12-06 11:07:00,6,1286.27,4,5,5,4,14,Champions
16899,2011-12-02 12:03:00,6,1281.56,8,5,5,4,14,Champions
17412,2011-12-07 11:36:00,7,1258.06,3,5,5,4,14,Champions
15910,2011-12-09 10:51:00,8,1232.18,1,5,5,4,14,Champions
16794,2011-12-08 17:54:00,10,1222.71,2,5,5,4,14,Champions
12464,2011-11-29 13:33:00,8,1212.05,11,5,5,4,14,Champions
14723,2011-11-29 15:23:00,6,1158.3,11,5,5,4,14,Champions
16989,2011-12-02 16:39:00,6,1133.25,8,5,5,4,14,Champions
13610,2011-11-27 15:38:00,7,1131.88,13,5,5,4,14,Champions
13104,2011-12-06 13:10:00,6,1098.48,4,5,5,4,14,Champions
12951,2011-12-01 12:14:00,6,1064.07,9,5,5,4,14,Champions
14419,2011-11-29 11:22:00,6,1058.06,11,5,5,4,14,Champions
12828,2011-12-07 08:45:00,6,1018.71,3,5,5,4,14,Champions
14083,2011-12-05 13:14:00,9,1018.43,5,5,5,4,14,Champions
13509,2011-12-01 10:10:00,7,979.72,9,5,5,4,14,Champions
17097,2011-12-07 17:05:00,8,954.42,3,5,5,4,14,Champions
16446,2011-12-09 09:15:00,2,168472.5,1,5,3,5,13,Potential loyalists
16029,2011-11-01 10:27:00,63,81024.84,39,3,5,5,13,Loyal
12744,2011-10-19 11:18:00,7,21279.29,52,3,5,5,13,Loyal
12678,2011-10-28 13:04:00,12,17628.46,43,3,5,5,13,Loyal
15513,2011-11-06 14:36:00,19,14758.220000000001,34,3,5,5,13,Loyal
12477,2011-11-17 09:51:00,6,13219.74,23,4,4,5,13,Champions
12557,2011-11-23 16:59:00,5,11990.960000000001,17,4,4,5,13,Champions
12939,2011-10-06 14:33:00,8,11581.8,65,3,5,5,13,Loyal
17107,2011-11-06 14:14:00,6,10815.43,34,3,5,5,13,Loyal
13340,2011-10-25 13:15:00,7,10736.48,46,3,5,5,13,Loyal
16843,2011-10-28 09:06:00,16,10196.57,43,3,5,5,13,Loyal
14936,2011-11-06 10:30:00,8,8137.02,34,3,5,5,13,Loyal
14952,2011-10-11 10:33:00,11,8099.49,60,3,5,5,13,Loyal
17396,2011-10-31 14:12:00,8,7330.8,40,3,5,5,13,Loyal
16729,2011-11-01 14:29:00,21,7239.92,39,3,5,5,13,Loyal
13324,2011-11-03 16:28:00,10,7121.95,37,3,5,5,13,Loyal
12798,2011-11-29 15:52:00,3,6977.04,11,5,3,5,13,Potential loyalists
12830,2011-11-02 11:54:00,6,6814.64,38,3,5,5,13,Loyal
16652,2011-10-12 09:38:00,7,6773.97,59,3,5,5,13,Loyal
16532,2011-11-22 11:08:00,3,6748.8,18,4,4,5,13,Champions
12431,2011-11-04 11:55:00,15,6487.45,36,3,5,5,13,Loyal
16126,2011-11-10 16:03:00,4,6287.77,30,4,4,5,13,Champions
17509,2011-10-13 10:26:00,8,6115.14,58,3,5,5,13,Loyal
12637,2011-10-03 13:46:00,8,6021.9,68,3,5,5,13,Loyal
14049,2011-11-23 12:20:00,4,5681.72,17,4,4,5,13,Champions
12539,2011-11-17 13:30:00,4,5568.35,23,4,4,5,13,Champions
17719,2011-11-02 10:36:00,15,5396.04,38,3,5,5,13,Loyal
16303,2011-11-14 10:49:00,3,5360.63,26,4,4,5,13,Champions
18226,2011-10-26 13:36:00,11,5228.05,45,3,5,5,13,Loyal
13941,2011-11-18 09:43:00,5,5112.96,22,4,4,5,13,Champions
15301,2011-10-20 09:57:00,12,5070.35,51,3,5,5,13,Loyal
12444,2011-11-18 13:23:00,5,5005.46,22,4,4,5,13,Champions
14004,2011-10-27 14:40:00,7,4582.64,44,3,5,5,13,Loyal
12484,2011-11-07 11:37:00,6,4541.72,33,4,4,5,13,Champions
15299,2011-10-03 14:19:00,7,4507.01,68,3,5,5,13,Loyal
15874,2011-10-07 12:31:00,7,4405.88,64,3,5,5,13,Loyal
14800,2011-10-23 12:46:00,12,4339.74,48,3,5,5,13,Loyal
17940,2011-10-21 13:27:00,10,4106.4400000000005,50,3,5,5,13,Loyal
12449,2011-11-17 13:46:00,4,4067.29,23,4,4,5,13,Champions
12656,2011-11-22 13:42:00,5,4051.17,18,4,4,5,13,Champions
13815,2011-11-17 14:19:00,4,4027.36,23,4,4,5,13,Champions
12779,2011-11-02 11:43:00,8,3981.36,38,3,5,5,13,Loyal
12473,2011-11-10 13:46:00,5,3938.5499999999997,30,4,4,5,13,Champions
12597,2011-11-20 13:33:00,4,3811.22,20,4,4,5,13,Champions
16019,2011-10-24 11:51:00,9,3786.2400000000002,47,3,5,5,13,Loyal
13552,2011-10-04 15:19:00,12,3740.07,67,3,5,5,13,Loyal
15622,2011-10-27 16:44:00,9,3709.56,44,3,5,5,13,Loyal
15296,2011-10-20 11:47:00,6,3672.86,51,3,5,5,13,Loyal
13327,2011-11-01 10:21:00,8,3627.77,39,3,5,5,13,Loyal
13520,2011-10-12 10:20:00,6,3624.35,59,3,5,5,13,Loyal
14040,2011-10-30 12:42:00,12,3614.92,41,3,5,5,13,Loyal
15113,2011-11-30 08:23:00,3,3609.33,10,5,3,5,13,Potential loyalists
17203,2011-11-04 12:27:00,6,3563.85,36,3,5,5,13,Loyal
16131,2011-10-19 11:53:00,6,3506.54,52,3,5,5,13,Loyal
13993,2011-10-28 09:06:00,9,3466.36,43,3,5,5,13,Loyal
15129,2011-10-20 14:40:00,11,3447.4,51,3,5,5,13,Loyal
15974,2011-10-31 13:13:00,7,3442.15,40,3,5,5,13,Loyal
14221,2011-10-28 13:42:00,9,3432.8,43,3,5,5,13,Loyal
17669,2011-10-28 08:53:00,7,3406.7200000000003,43,3,5,5,13,Loyal
13842,2011-10-12 10:51:00,9,3385.62,59,3,5,5,13,Loyal
15708,2011-10-30 10:54:00,7,3364.2400000000002,41,3,5,5,13,Loyal
12594,2011-11-02 12:20:00,10,3338.2200000000003,38,3,5,5,13,Loyal
16556,2011-10-04 11:36:00,7,3313.79,67,3,5,5,13,Loyal
14841,2011-10-17 15:03:00,6,3295.76,54,3,5,5,13,Loyal
12480,2011-11-11 14:52:00,4,3281.63,29,4,4,5,13,Champions
16041,2011-11-09 12:25:00,3,3166.4,31,4,4,5,13,Champions
17863,2011-10-11 13:45:00,6,3160.0,60,3,5,5,13,Loyal
17059,2011-11-10 12:27:00,5,3095.04,30,4,4,5,13,Champions
16686,2011-10-23 13:49:00,7,3062.83,48,3,5,5,13,Loyal
15521,2011-10-30 13:42:00,8,3000.2,41,3,5,5,13,Loyal
14639,2011-10-18 15:06:00,6,2984.49,53,3,5,5,13,Loyal
13451,2011-11-13 15:58:00,5,2976.15,27,4,4,5,13,Champions
16497,2011-10-21 10:55:00,6,2965.69,50,3,5,5,13,Loyal
16316,2011-10-06 13:48:00,8,2938.91,65,3,5,5,13,Loyal
15606,2011-10-09 15:47:00,9,2920.16,62,3,5,5,13,Loyal
12408,2011-11-07 12:27:00,5,2888.55,33,4,4,5,13,Champions
13735,2011-11-15 11:14:00,4,2885.2400000000002,25,4,4,5,13,Champions
14852,2011-10-12 13:20:00,6,2836.69,59,3,5,5,13,Loyal
14903,2011-11-18 16:07:00,5,2810.63,22,4,4,5,13,Champions
14626,2011-11-16 10:37:00,4,2791.27,24,4,4,5,13,Champions
17213,2011-10-30 14:53:00,7,2781.23,41,3,5,5,13,Loyal
12388,2011-11-24 12:30:00,6,2780.66,16,4,4,5,13,Champions
17838,2011-11-13 11:20:00,5,2779.3,27,4,4,5,13,Champions
14808,2011-10-31 12:21:00,8,2741.17,40,3,5,5,13,Loyal
14125,2011-11-29 12:47:00,3,2740.43,11,5,3,5,13,Potential loyalists
15696,2011-11-06 14:02:00,8,2736.46,34,3,5,5,13,Loyal
16003,2011-11-10 09:57:00,5,2735.37,30,4,4,5,13,Champions
12380,2011-11-18 11:27:00,4,2724.81,22,4,4,5,13,Champions
13285,2011-11-16 13:19:00,4,2709.12,24,4,4,5,13,Champions
13654,2011-10-27 16:24:00,6,2707.33,44,3,5,5,13,Loyal
14107,2011-10-19 12:12:00,7,2703.23,52,3,5,5,13,Loyal
16618,2011-11-08 13:52:00,5,2647.59,32,4,4,5,13,Champions
15752,2011-10-31 11:37:00,7,2637.38,40,3,5,5,13,Loyal
13644,2011-11-23 14:07:00,4,2624.26,17,4,4,5,13,Champions
17965,2011-11-02 09:31:00,14,2622.57,38,3,5,5,13,Loyal
13895,2011-11-11 16:57:00,4,2593.07,29,4,4,5,13,Champions
13911,2011-10-13 15:43:00,9,2580.91,58,3,5,5,13,Loyal
14776,2011-10-19 15:34:00,11,2538.3,52,3,5,5,13,Loyal
17700,2011-11-23 11:51:00,4,2534.64,17,4,4,5,13,Champions
12352,2011-11-03 14:37:00,8,2506.04,37,3,5,5,13,Loyal
